time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin
4603,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.597964182,0.128389613,0.473057716,0.402035818,0.651983954,0.331350867,0.396903252,0.387237324,0.141877792,0.191941328,0.525456238,0.34840084,0.576690758,0.400703468,0.569197066,0.795347153,0.645333735,0.456129171,0.457634474,0.583333333,0.656757705,0.674019307,9.06E-08,0,3.99E-19,0.436363181,0.14137585,0.091201717,0.146474677,0.8828125,0.180475573,0.491459162,0.257844908,0.47526115,0.999387623,0.219148646,0.530740156,0.21920421,0.596129738,0.990672025
4604,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.160458531,0.286044705,0.890970347,0.839541469,0.92111523,0.834673493,0.859687994,0.834001075,0.631030495,0.677498344,0.526234789,0.472759076,0.448656435,0.470264397,0.419471139,0.851821114,0.723302964,0.409594388,0.192379077,0.520833333,0.806725999,0.613759889,9.06E-08,0,3.99E-19,0.428915609,0.439736871,0.236856223,0.541211519,1,0.178932829,0.72265822,0.026926092,0.992827425,0.584387041,0.151892664,0.72493484,0.025301837,0.993691347,0.579174281
4605,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.005648338,0.571046167,0.998013909,0.994351662,0.950067576,0.996457669,0.997260901,0.950960219,0.998570089,0.998950462,0.525973327,0.586084472,0.465271912,0.623065938,0.429263198,0.872462058,0.636083769,0.455067853,0.295424839,0.833333333,0.941180332,0.865372146,9.06E-08,0,3.99E-19,0.439200881,0.394915821,0.127011803,0.644736842,1,0.354178111,0.726913049,0.022676419,0.994904483,0.571201102,0.391742839,0.735303607,0.014948677,0.997793965,0.546914672
4606,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.346352791,0.79376502,0.731614401,0.653647209,0.854502161,0.637273219,0.685750961,0.920969216,0.861823578,0.882033891,0.525194776,0.571070076,0.485327657,0.567354869,0.453538711,0.835908654,0.654659803,0.418489382,0.206405431,0.666666667,0.91532373,0.739693276,9.06E-08,0,3.99E-19,0.438574918,0.243505408,0.11722103,0.32571996,0.3828125,0.335874389,0.714168574,0.035405447,0.987635158,0.610507891,0.310019259,0.715168922,0.035053055,0.987917108,0.609254414
4607,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.793907888,0.928792156,0.247885765,0.206092112,0.421276293,0.139849398,0.195898975,0.657435897,0.369456653,0.430212846,0.52520606,0.496979196,0.447787558,0.536159489,0.421308888,0.790838542,0.678909733,0.459593602,0.20123882,0.458333333,0.677442987,0.586856849,9.06E-08,0,3.99E-19,0.43121359,0.373954733,0.285407725,0.304865938,0.0625,0.215578473,0.727931229,0.021659474,0.995349268,0.568037832,0.254868009,0.733670504,0.016579322,0.997287161,0.552012302
4608,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.998272888,1.44E-19,0,0,0,0,0.115152235,0.021636949,0.040398829,0.52520606,0.443199619,0.594847969,0.532067128,0.627146773,0.740398715,0.591307875,0.562081531,0.221301465,0.527777778,0.50678941,0.682637322,9.06E-08,0,3.99E-19,0.445493899,0.032110603,0.013680258,0.046673287,0,0.243023049,0.591958468,0.157467419,0.77447469,0.917927795,0.381345456,0.612582384,0.137485175,0.824745216,0.880184338
4609,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.001675119,1.43E-19,0,0,0,0,0,0,0,0.524832737,0.512830948,0.447381201,0.612214758,0.399585033,0.68986774,0.542808733,0.489301549,0.171762377,0.541666667,0.439562243,0.687884606,9.06E-08,0,3.99E-19,0.446341036,0,0,4.97E-04,0.5859375,0.239684875,0.730401266,0.019192431,0.996344236,0.560352659,0.372961136,0.750804541,0.999482656,0.999997317,0.498359831
4610,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.001623453,1.41E-19,0,0,0,0,0,0,0,0.531842123,0.560439893,0.538549383,0.621702359,0.504019539,0.713048025,0.532449547,0.520310901,0.210378164,0.666666667,0.899809768,0.764159204,9.06E-08,0,3.99E-19,0.446353555,0,0,4.97E-04,0.5859375,0.340574104,0.68343595,0.066100819,0.957418106,0.701912627,0.409949097,0.697840151,0.052355742,0.973182259,0.661548987
4611,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.597779797,0.128080607,0.473168431,0.402220203,0.652047901,0.331491459,0.397030339,0.387596824,0.142056603,0.192157739,0.531842123,0.607994285,0.364333547,0.610656615,0.342527379,0.733378747,0.546938336,0.407652938,0.22684202,0.715277778,0.987722217,0.774026382,9.06E-08,0,3.99E-19,0.464204637,0.05195674,0.005096567,0.106752731,1,0.390566923,0.778304365,0.971483485,0.991959626,0.410692837,0.377908286,0.78179611,0.968537736,0.990259824,0.401786938
4612,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.160121876,0.285617004,0.891055345,0.839878124,0.921019728,0.834863985,0.859824803,0.83395121,0.63116093,0.6775943,0.531842123,0.493365661,0.317485786,0.492911939,0.315910805,0.710626216,0.574800233,0.417329336,0.204614614,0.583333333,0.868781845,0.657098838,9.06E-08,0,3.99E-19,0.480528369,0.194001561,0.024812232,0.386544191,0.9921875,0.243070856,0.835381574,0.914475461,0.929439064,0.243909946,0.214836726,0.834151582,0.916261072,0.932369288,0.248885682
4613,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.004582467,0.570775569,0.998468321,0.995417533,0.949994563,0.997219568,0.997868108,0.950860327,0.999052843,0.999322395,0.531842123,0.472320914,0.360273283,0.470647022,0.34780884,0.690349863,0.645381838,0.437660432,0.207064123,0.368055556,0.667100346,0.453314095,9.06E-08,0,3.99E-19,0.473500887,0.514215632,0.173685622,0.823982125,0.96875,0.190774364,0.812709917,0.937119637,0.961409186,0.307382252,0.164956386,0.817013361,0.933373497,0.956819818,0.296734486
4614,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.345144603,0.793756473,0.732604959,0.654855397,0.854956371,0.638559076,0.686887921,0.921115994,0.862945507,0.882973434,0.531842123,0.465887905,0.381486429,0.46418249,0.358226065,0.669284363,0.695884038,0.447405267,0.206124115,0.222222222,0.532646012,0.302476741,9.06E-08,0,3.99E-19,0.453767743,0.665849036,0.510863734,0.537487587,0.9375,0.172875722,0.794952718,0.954855312,0.979965374,0.359881195,0.150449024,0.808521443,0.941852632,0.966995449,0.321348713
4615,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.792712306,0.928771685,0.249253131,0.207287694,0.422950243,0.140967687,0.197136227,0.658528051,0.370750964,0.431479792,0.531842123,0.486953435,0.260647594,0.50121481,0.23287234,0.646349537,0.65844264,0.50598927,0.212253034,0.229166667,0.51196073,0.335969447,9.06E-08,0,3.99E-19,0.460194299,0.218084513,0.082886266,0.332671301,0.9765625,0.277147406,0.871795206,0.878105967,0.860273199,0.153296623,0.292507284,0.881285895,0.869197708,0.840425947,0.133785761
4616,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.99867021,1.31E-19,0,0,0,0,0.116164415,0.021984507,0.040881637,0.531842123,0.380159764,0.121113043,0.393647112,0.107807356,0.595619476,0.541871819,0.485974551,0.281031401,0.388888889,0.636072422,0.487795128,9.06E-08,0,3.99E-19,0.50622903,0.017170253,0.001072961,0.0367428,0.4296875,0.361258001,0.982783813,0.767251891,0.553978545,0.002922225,0.375852588,0.9873959,0.763247424,0.541565671,0.001726408
4617,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.001284204,1.29E-19,0,0,0,0,0,0,0,0.531842123,0.365733336,0.171562954,0.377952952,0.157170303,0.574051065,0.481316993,0.473355966,0.336418091,0.486111111,0.749841474,0.58135112,9.06E-08,0,3.99E-19,0.522711339,0,0,4.97E-04,0.40625,0.298624553,0.990886459,0.759159066,0.528647348,8.21E-04,0.311154014,0.997229119,0.753429007,0.510767742,1.12E-04
4618,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.00123895,1.28E-19,0,0,0,0,0,0,0,0.531842123,0.318034334,0.209016055,0.334197583,0.202640532,0.546666795,0.453128433,0.459144842,0.21216212,0.493055556,0.786040717,0.588260743,9.06E-08,0,3.99E-19,0.554501928,0,0,4.97E-04,1,0.258821155,0.032606225,0.716141659,0.394340838,0.011291325,0.260067475,0.037242581,0.711958952,0.381622766,0.014210935
4619,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.59768733,0.127788724,0.473181797,0.40231267,0.652022005,0.331532806,0.39705903,0.387814064,0.142157771,0.192282925,0.526131294,0.325867556,0.191702393,0.345703454,0.203457088,0.49831057,0.445390453,0.456820262,0.215592805,0.416666667,0.718813551,0.501936012,9.06E-08,0,3.99E-19,0.586071343,0.056528041,0.002950644,0.120903674,0.9921875,0.277197937,0.023478264,0.725258555,0.422489763,0.006044351,0.255351453,0.026503019,0.722682348,0.414596995,0.007343342
4620,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.159886488,0.285208976,0.891070345,0.840113512,0.920906321,0.834953412,0.859875707,0.833855419,0.631185714,0.677595411,0.530085424,0.36766956,0.232740023,0.384191486,0.246750495,0.497317541,0.494855945,0.451524888,0.208182526,0.326388889,0.630901102,0.387972979,9.06E-08,0,3.99E-19,0.608784073,0.329691158,0.202119099,0.360476663,0.4453125,0.225072486,0.985906872,0.764132618,0.544227914,0.001959951,0.196602535,0.987358451,0.763284817,0.541682736,0.001736188
4621,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.003626411,0.570489083,0.998863784,0.996373589,0.949917944,0.997889515,0.998399621,0.950754298,0.999436744,0.999612894,0.529804118,0.430892992,0.276837994,0.434482927,0.283360453,0.493039198,0.58581849,0.449743309,0.207125875,0.152777778,0.465418846,0.185267882,9.06E-08,0,3.99E-19,0.610798284,0.861188538,0.740075107,0.54816286,0.015625,0.206445888,0.906367884,0.843575194,0.777205975,0.08387881,0.17658933,0.910569196,0.839958486,0.767797327,0.077758477
4622,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.344017528,0.793724073,0.733524772,0.655982472,0.855374441,0.639755286,0.687944748,0.92124558,0.863974118,0.88383384,0.52941815,0.456167818,0.207631799,0.457237236,0.225327964,0.499135696,0.61286624,0.450662707,0.2064243,0.111111111,0.429219602,0.141999091,9.06E-08,0,3.99E-19,0.600771743,0.893076151,0.878084764,0.363704071,0.0234375,0.297941947,0.913742364,0.836209654,0.757661045,0.071501714,0.258924893,0.916545219,0.833991457,0.751782519,0.068017374
4623,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.791601106,0.92873316,0.250522053,0.208398894,0.424500933,0.142007599,0.198285609,0.659540809,0.371957377,0.432659661,0.529063892,0.416332345,0.1748953,0.427430907,0.178372966,0.52252706,0.562005069,0.45926152,0.209884146,0.208333333,0.517132051,0.293435929,9.06E-08,0,3.99E-19,0.607648993,0.438175939,0.392837983,0.249006951,0.0078125,0.308856968,0.951005824,0.798991362,0.651369775,0.023463346,0.296050597,0.95482965,0.795764654,0.641795542,0.020523162
4624,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.999016142,1.18E-19,0,0,0,0,0.117097918,0.022306796,0.041328332,0.528823051,0.382127162,0.228994713,0.400344688,0.150000099,0.503472405,0.47260692,0.473244898,0.208731436,0.3125,0.584359217,0.450675512,9.06E-08,0,3.99E-19,0.639804032,0.035232467,0.017301502,0.046921549,0.0078125,0.232542509,0.971343784,0.778678054,0.589490606,0.00807376,0.323015889,0.980034965,0.77059728,0.564523249,0.004176453
4625,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,9.45E-04,1.16E-19,0,0,0,0,0,0,0,0.528670434,0.394169679,0.299807614,0.402422032,0.211833253,0.513815265,0.39365052,0.485594787,0.208731436,0.388888889,0.61538714,0.658371268,9.06E-08,0,3.99E-19,0.65396193,0,0,4.97E-04,0.0390625,0.155167855,0.93787208,0.812109185,0.69008325,0.037540975,0.244974659,0.971314243,0.779304874,0.591539849,0.008446714
4626,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,9.06E-04,1.15E-19,0,0,0,0,0,0,0,0.531273579,0.403359816,0.315873573,0.422117503,0.218244515,0.528678727,0.35747629,0.495000808,0.212024893,0.576388889,0.70847091,0.781682719,9.06E-08,0,3.99E-19,0.676171108,0,0,4.97E-04,0.8984375,0.143979238,0.916026884,0.833927902,0.751492381,0.067852366,0.24461325,0.950603637,0.799984306,0.654456264,0.024450607
4627,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.597686063,0.127514288,0.473098698,0.402313937,0.651907085,0.331475725,0.396990151,0.387890093,0.14218181,0.192317512,0.531243328,0.421101033,0.360238044,0.428506161,0.342650558,0.568059307,0.438136366,0.455890767,0.214506993,0.638888889,0.755012794,0.671147624,9.06E-08,0,3.99E-19,0.681881284,0.149069015,0.089189914,0.167328699,0.984375,0.121794493,0.85104977,0.898826256,0.902228784,0.202994909,0.112044984,0.863846215,0.886611137,0.878377827,0.173147565
4628,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.159751675,0.284821229,0.891016032,0.840248325,0.920775359,0.834942713,0.859841539,0.83371427,0.631105857,0.677502611,0.531205684,0.460952092,0.259012256,0.461564809,0.2651015,0.510785805,0.495795731,0.455258576,0.207304271,0.361111111,0.661929025,0.413861591,9.06E-08,0,3.99E-19,0.685363031,0.418664288,0.189511803,0.581926514,1,0.251372104,0.889901629,0.86002149,0.81864531,0.114688218,0.220431294,0.893786624,0.856715796,0.810688852,0.108240628
4629,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.002780815,0.570187332,0.999200344,0.997219185,0.94983796,0.998467505,0.998855482,0.950642357,0.999722259,0.999822382,0.530991884,0.462982703,0.236131836,0.465240943,0.244933937,0.507377362,0.523708602,0.454329642,0.20709843,0.277777778,0.589530538,0.345280109,9.06E-08,0,3.99E-19,0.683046967,0.378749024,0.028433476,0.791211519,0.9921875,0.27509003,0.898545579,0.851388018,0.797288303,0.097980517,0.244607805,0.901284203,0.849229502,0.79192491,0.09406531
4630,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.342972604,0.793667988,0.734373191,0.657027396,0.855756326,0.640860771,0.68892055,0.921358105,0.864908745,0.884614595,0.530543469,0.491554998,0.178190204,0.492841484,0.190247808,0.510022243,0.542958065,0.456344576,0.209746918,0.236111111,0.542988653,0.309015393,9.06E-08,0,3.99E-19,0.668563567,0.485226893,0.154774678,0.794438928,0.9921875,0.357582383,0.901321988,0.848614975,0.790239893,0.092862672,0.327056091,0.904117928,0.846400043,0.784662596,0.088939919
4631,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.790575277,0.928676763,0.25169154,0.209424723,0.425927707,0.142967963,0.199346041,0.660473827,0.373074665,0.433751391,0.530062079,0.458462538,0.211621584,0.469244423,0.204832586,0.520077268,0.528051433,0.457134395,0.206892589,0.270833333,0.574016576,0.361782356,9.06E-08,0,3.99E-19,0.673857826,0.210279853,0.074973176,0.329940417,0.0546875,0.295676808,0.910828984,0.839119502,0.765450779,0.076283255,0.29120484,0.914897863,0.835636334,0.756233469,0.070642568
4632,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.999310406,1.06E-19,0,0,0,0,0.117952343,0.022603437,0.041738529,0.529639537,0.432890698,0.278874182,0.469731647,0.188053105,0.530610417,0.445109737,0.473953939,0.207386607,0.416666667,0.687785628,0.572245703,9.06E-08,0,3.99E-19,0.699893725,0.035455458,0.016228541,0.049404171,0.0390625,0.206136325,0.903417937,0.846521566,0.784860487,0.089080906,0.310294973,0.920209283,0.830332909,0.741786947,0.062344239
4633,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,6.57E-04,1.04E-19,0,0,0,0,0,0,0,0.529413384,0.435576819,0.344900002,0.490324067,0.24481142,0.535697096,0.373912138,0.491877435,0.208621654,0.513888889,0.723984871,0.756426678,9.06E-08,0,3.99E-19,0.705409157,0,0,4.97E-04,0.34375,0.150721138,0.852778475,0.897099646,0.898983529,0.198649438,0.269623868,0.882507696,0.867977746,0.837608911,0.131187114
4634,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,6.25E-04,1.03E-19,0,0,0,0,0,0,0,0.531909531,0.442354469,0.372145729,0.416932545,0.298003509,0.539288633,0.341054083,0.494875155,0.210762401,0.590277778,0.744670153,0.848185759,9.06E-08,0,3.99E-19,0.713752553,0,0,4.97E-04,0.984375,0.142798968,0.817543684,0.932291729,0.955355667,0.293478214,0.146512514,0.92477435,0.825774713,0.729155308,0.055599934
4635,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.597775249,0.127257614,0.472920035,0.402224751,0.651704063,0.331321148,0.39682464,0.387825959,0.142129292,0.192262174,0.531911963,0.411071807,0.427673448,0.422428048,0.397913509,0.564699637,0.428842606,0.459602578,0.219709627,0.666666667,0.786040717,0.686239577,9.06E-08,0,3.99E-19,0.720506001,0.162225443,0.114538627,0.149702085,0.890625,0.081638815,0.739104394,0.010499852,0.998898518,0.533170975,0.074876256,0.757303526,0.992993453,0.999515012,0.477980664
4636,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.159716712,0.284454349,0.890893083,0.840283288,0.92062713,0.834832799,0.8597231,0.833528283,0.630922376,0.677316828,0.531911963,0.441569069,0.476854732,0.446308556,0.439851947,0.547187296,0.528826093,0.453212228,0.206316234,0.381944444,0.682614307,0.415950702,9.06E-08,0,3.99E-19,0.702494951,0.623815364,0.490343348,0.481876862,0.9765625,0.14337192,0.677480478,0.072049072,0.949555269,0.718860892,0.123009039,0.68383062,0.066344185,0.957175257,0.702460514
4637,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.002046288,0.569870972,0.999478033,0.997953712,0.949754763,0.998953452,0.99923565,0.950524725,0.999909869,0.999951292,0.531911963,0.491132423,0.525991968,0.489163182,0.478536741,0.549567528,0.616071134,0.453948195,0.207688508,0.208333333,0.517132051,0.23339476,9.06E-08,0,3.99E-19,0.670447021,0.898762404,0.696754292,0.712015889,0.9609375,0.238708601,0.664388237,0.085125444,0.93007995,0.755012277,0.205508534,0.669808577,0.080345122,0.937619944,0.741843414
4638,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.342010859,0.793588408,0.73514956,0.657989141,0.856102101,0.641874563,0.689814553,0.921453706,0.865748745,0.885315206,0.531911963,0.546516572,0.514904704,0.540300627,0.47088508,0.548536121,0.663335415,0.455052146,0.20755128,0.111111111,0.424048282,0.135170092,9.06E-08,0,3.99E-19,0.623757115,0.836882596,0.728138412,0.516137041,0.8046875,0.309934296,0.692279548,0.057267941,0.967912632,0.676232246,0.275162897,0.697262128,0.052932895,0.972593316,0.663263838
4639,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.789635785,0.928602686,0.252760618,0.210364215,0.427229881,0.143847644,0.200316464,0.661326753,0.374101636,0.434753943,0.531911963,0.476860996,0.512202267,0.524213002,0.484587738,0.598780061,0.644560512,0.470022797,0.209417573,0.152777778,0.449904884,0.270870363,9.06E-08,0,3.99E-19,0.5872565,0.373285762,0.263680258,0.343594836,0.9765625,0.211356514,0.666700315,0.082816169,0.933734186,0.74874622,0.258222169,0.681972778,0.068199231,0.95478447,0.707775255
4640,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.999552767,9.42E-20,0,0,0,0,0.118727284,0.022874067,0.042111853,0.531911963,0.465532873,0.596437055,0.549348154,0.590279861,0.612045241,0.59063301,0.5426502,0.203160004,0.263888889,0.496446769,0.413135585,9.06E-08,0,3.99E-19,0.571803553,0.018508195,6.71E-04,0.040466733,1,0.264892875,0.608269097,0.141176561,0.815736478,0.887698954,0.366545784,0.634909466,0.115191701,0.874644078,0.8311213
4641,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,4.21E-04,9.28E-20,0,0,0,0,0,0,0,0.531911963,0.470536228,0.412558958,0.544980476,0.375155878,0.64808534,0.564237151,0.473442352,0.180352812,0.395833333,0.70847091,0.54760855,9.06E-08,0,3.99E-19,0.54435715,0,0,4.97E-04,0.984375,0.173302397,0.760804078,0.98896256,0.998783624,0.46514398,0.269304649,0.769516384,0.980798979,0.996364241,0.439810061
4642,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,3.95E-04,9.14E-20,0,0,0,0,0,0,0,0.531842123,0.529331284,0.477169686,0.583809403,0.443176452,0.756562231,0.509728833,0.468353408,0.316729391,0.868055556,0.998064858,0.919581667,9.06E-08,0,3.99E-19,0.518634232,0,0,4.97E-04,1,0.271150059,0.71154102,0.038029816,0.985747005,0.618532224,0.332853759,0.724055862,0.026179492,0.993247234,0.58189549
4643,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.597954105,0.127019004,0.472646723,0.402045895,0.651413722,0.331069993,0.396563398,0.387622679,0.142000828,0.192117606,0.531842123,0.533816812,0.351259651,0.561946622,0.301061789,0.762600362,0.509720218,0.465113357,0.226900342,0.916666667,0.698128269,0.93354176,9.06E-08,0,3.99E-19,0.518959732,0.028542758,0.001207082,0.061817279,0.515625,0.283423499,0.798155912,0.951656001,0.977052352,0.350263259,0.320452655,0.81533233,0.935051997,0.958938024,0.301563439
4644,0.428571429,0.661157201,0.944462683,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.159780839,0.284108898,0.890702165,0.840219161,0.920461829,0.834624533,0.859521129,0.833297956,0.630636326,0.677039016,0.531842123,0.658702401,0.2977494,0.649532693,0.285333964,0.677347731,0.562138606,0.446175663,0.226076978,0.534722222,0.791212038,0.614987538,9.06E-08,0,3.99E-19,0.517148612,0.441743784,0.303245708,0.422790467,0.984375,0.486001115,0.799524016,0.950289555,0.975749381,0.346173588,0.456197032,0.802773655,0.947591768,0.973132466,0.338300958
4645,0.571428571,0.455788372,1,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.001423392,0.569540686,0.99969686,0.998576608,0.949668545,0.999347322,0.999540134,0.950401552,1,1,0.531842123,0.654842942,0.196099636,0.638437088,0.204253115,0.598253163,0.602094237,0.400267461,0.208649099,0.284722222,0.579187897,0.360045936,9.06E-08,0,3.99E-19,0.515516934,0.66138923,0.446620172,0.646474677,0.9921875,0.531451724,0.835050269,0.914806364,0.929970506,0.244803234,0.484719898,0.837204368,0.913212882,0.927480975,0.240651415
4646,0.714285714,0.256175975,0.88995992,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.341133306,0.793485543,0.735853217,0.658866694,0.85641164,0.642795573,0.690625847,0.921532482,0.866493459,0.885935156,0.531842123,0.60589007,0.154806518,0.600472592,0.166891501,0.650993269,0.54250289,0.419133354,0.202226857,0.534722222,0.801554679,0.604158883,9.06E-08,0,3.99E-19,0.525486443,0.461366931,0.241282189,0.581181728,0.8984375,0.498811158,0.860857652,0.889030263,0.883200671,0.178818961,0.464238417,0.861929952,0.888524516,0.88227976,0.177719943
4647,0.857142857,0.095371312,0.632562594,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.788783567,0.928511129,0.253728337,0.211216433,0.428406777,0.144645553,0.201195857,0.662099203,0.375037117,0.43566629,0.531842123,0.524033512,0.234304882,0.52867444,0.229957768,0.60604069,0.5144572,0.451641566,0.211174083,0.472222222,0.770526756,0.572883329,9.06E-08,0,3.99E-19,0.52676619,0.228565057,0.120171674,0.286991063,0.8828125,0.340702603,0.86416291,0.885729011,0.876457585,0.170941191,0.325912949,0.867140505,0.883321805,0.871542434,0.165397862
4648,1,0,0.270427199,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,0.999743034,8.33E-20,0,0,0,0,0.11942234,0.023136868,0.042462979,0.531842123,0.512399714,0.335793866,0.551693769,0.272790247,0.632550263,0.4597615,0.456797824,0.227819766,0.701388889,0.848096563,0.762490673,9.06E-08,0,3.99E-19,0.544807843,0.017393243,0.005901288,0.028301887,1,0.259060141,0.814860142,0.934972019,0.958768461,0.301174618,0.322538837,0.834918701,0.915495108,0.931155778,0.246807751
4649,0,1,0,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,2.37E-04,8.20E-20,0,0,0,0,0,0,0,0.531842123,0.558208387,0.340122832,0.584685214,0.303798214,0.585278216,0.447317409,0.453194277,0.209774364,0.590277778,0.837753922,0.687147061,9.06E-08,0,3.99E-19,0.543319442,0,0,4.97E-04,0.9140625,0.323237867,0.79893851,0.950874351,0.976311309,0.34792247,0.352273456,0.807493396,0.942879131,0.96813794,0.324364358
4650,0.142857143,0.957823644,0.399332025,0.454545455,0.50866619,1,0.333333333,0.585786438,1,1,2.18E-04,8.07E-20,0,0,0,0,0,0,0,0.531842123,0.583409608,0.423521781,0.617698338,0.382824095,0.595680241,0.420241659,0.455554758,0.248609715,0.708333333,0.884295807,0.777235182,9.06E-08,0,3.99E-19,0.531636185,0,0,4.97E-04,0.9921875,0.346399144,0.749334361,2.82E-04,0.999998835,0.50110029,0.382249874,0.759740922,0.990559726,0.999119955,0.470345229
4651,0.285714286,0.838278027,0.732543693,0.454545455,0.50866619,1,0.333333333,0.585786438,1,0.598221821,0.126798751,0.472279692,0.401778179,0.651036859,0.330723241,0.396207381,0.387281256,0.141797077,0.191884543,0.531842123,0.638869959,0.370559946,0.639879251,0.345281686,0.604908541,0.437283451,0.456910015,0.235188876,0.701388889,0.951522973,0.755757832,9.06E-08,0,3.99E-19,0.540832281,0.084959304,0.030042918,0.134061569,0.515625,0.436212947,0.772574499,0.977206406,0.994851892,0.428434302,0.422411429,0.777102574,0.973224208,0.992938754,0.416263497
